INFO:root:Running: /home/dyung6/robustnav/datasets/robothor-objectnav/train/episodes
INFO:root:Beginning on: FloorPlan_Train3_4.json.gz
INFO:root:File name: FloorPlan_Train3_4.json.gz, key: ('hard', 'AlarmClock'), original count: 25, sub-sample count: 1, sampled ids: [72]
INFO:root:Completed: FloorPlan_Train5_5.json.gz
INFO:root:Beginning on: FloorPlan_Train9_5.json.gz
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('medium', 'AlarmClock'), original count: 42, sub-sample count: 1, sampled ids: [99]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('hard', 'AlarmClock'), original count: 87, sub-sample count: 1, sampled ids: [113]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('easy', 'AlarmClock'), original count: 21, sub-sample count: 1, sampled ids: [34]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('easy', 'Apple'), original count: 39, sub-sample count: 1, sampled ids: [194]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('medium', 'Apple'), original count: 80, sub-sample count: 1, sampled ids: [158]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('hard', 'Apple'), original count: 31, sub-sample count: 1, sampled ids: [181]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('medium', 'BaseballBat'), original count: 42, sub-sample count: 1, sampled ids: [327]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('easy', 'BaseballBat'), original count: 25, sub-sample count: 1, sampled ids: [369]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('hard', 'BaseballBat'), original count: 83, sub-sample count: 1, sampled ids: [351]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('hard', 'BasketBall'), original count: 62, sub-sample count: 1, sampled ids: [542]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('medium', 'BasketBall'), original count: 69, sub-sample count: 1, sampled ids: [553]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('easy', 'BasketBall'), original count: 19, sub-sample count: 1, sampled ids: [547]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('hard', 'Bowl'), original count: 84, sub-sample count: 1, sampled ids: [622]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('medium', 'Bowl'), original count: 38, sub-sample count: 1, sampled ids: [661]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('easy', 'Bowl'), original count: 28, sub-sample count: 1, sampled ids: [695]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('medium', 'GarbageCan'), original count: 48, sub-sample count: 1, sampled ids: [875]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('hard', 'GarbageCan'), original count: 81, sub-sample count: 1, sampled ids: [800]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('easy', 'GarbageCan'), original count: 21, sub-sample count: 1, sampled ids: [762]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('hard', 'HousePlant'), original count: 30, sub-sample count: 1, sampled ids: [980]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('easy', 'HousePlant'), original count: 45, sub-sample count: 1, sampled ids: [1022]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('medium', 'HousePlant'), original count: 75, sub-sample count: 1, sampled ids: [907]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('medium', 'Laptop'), original count: 75, sub-sample count: 1, sampled ids: [1111]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('hard', 'Laptop'), original count: 40, sub-sample count: 1, sampled ids: [1160]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('easy', 'Laptop'), original count: 35, sub-sample count: 1, sampled ids: [1113]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('easy', 'Mug'), original count: 25, sub-sample count: 1, sampled ids: [1284]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('medium', 'Mug'), original count: 47, sub-sample count: 1, sampled ids: [1335]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('hard', 'Mug'), original count: 78, sub-sample count: 1, sampled ids: [1241]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('medium', 'SprayBottle'), original count: 80, sub-sample count: 1, sampled ids: [1364]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('easy', 'SprayBottle'), original count: 31, sub-sample count: 1, sampled ids: [1380]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('hard', 'SprayBottle'), original count: 39, sub-sample count: 1, sampled ids: [1457]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('easy', 'Television'), original count: 30, sub-sample count: 1, sampled ids: [1572]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('hard', 'Television'), original count: 63, sub-sample count: 1, sampled ids: [1544]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('medium', 'Television'), original count: 57, sub-sample count: 1, sampled ids: [1626]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('medium', 'Vase'), original count: 66, sub-sample count: 1, sampled ids: [1701]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('hard', 'Vase'), original count: 44, sub-sample count: 1, sampled ids: [1705]
INFO:root:File name: FloorPlan_Train9_5.json.gz, key: ('easy', 'Vase'), original count: 40, sub-sample count: 1, sampled ids: [1755]
INFO:root:Completed: FloorPlan_Train9_5.json.gz
INFO:root:Beginning on: FloorPlan_Train6_2.json.gz
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('medium', 'AlarmClock'), original count: 93, sub-sample count: 1, sampled ids: [58]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('hard', 'AlarmClock'), original count: 32, sub-sample count: 1, sampled ids: [128]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('easy', 'AlarmClock'), original count: 25, sub-sample count: 1, sampled ids: [61]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('easy', 'Apple'), original count: 27, sub-sample count: 1, sampled ids: [228]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('hard', 'Apple'), original count: 51, sub-sample count: 1, sampled ids: [272]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('medium', 'Apple'), original count: 72, sub-sample count: 1, sampled ids: [244]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('medium', 'BaseballBat'), original count: 89, sub-sample count: 1, sampled ids: [392]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('easy', 'BaseballBat'), original count: 27, sub-sample count: 1, sampled ids: [417]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('hard', 'BaseballBat'), original count: 34, sub-sample count: 1, sampled ids: [355]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('hard', 'BasketBall'), original count: 68, sub-sample count: 1, sampled ids: [458]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('medium', 'BasketBall'), original count: 37, sub-sample count: 1, sampled ids: [498]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('easy', 'BasketBall'), original count: 45, sub-sample count: 1, sampled ids: [540]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('medium', 'Bowl'), original count: 41, sub-sample count: 1, sampled ids: [730]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('hard', 'Bowl'), original count: 88, sub-sample count: 1, sampled ids: [612]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('easy', 'Bowl'), original count: 21, sub-sample count: 1, sampled ids: [633]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('hard', 'GarbageCan'), original count: 46, sub-sample count: 1, sampled ids: [850]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('medium', 'GarbageCan'), original count: 58, sub-sample count: 1, sampled ids: [877]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('easy', 'GarbageCan'), original count: 46, sub-sample count: 1, sampled ids: [776]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('hard', 'HousePlant'), original count: 79, sub-sample count: 1, sampled ids: [919]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('medium', 'HousePlant'), original count: 45, sub-sample count: 1, sampled ids: [927]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('easy', 'HousePlant'), original count: 26, sub-sample count: 1, sampled ids: [907]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('hard', 'Laptop'), original count: 52, sub-sample count: 1, sampled ids: [1070]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('easy', 'Laptop'), original count: 19, sub-sample count: 1, sampled ids: [1100]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('medium', 'Laptop'), original count: 79, sub-sample count: 1, sampled ids: [1117]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('medium', 'Mug'), original count: 37, sub-sample count: 1, sampled ids: [1324]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('hard', 'Mug'), original count: 93, sub-sample count: 1, sampled ids: [1226]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('easy', 'Mug'), original count: 20, sub-sample count: 1, sampled ids: [1255]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('medium', 'SprayBottle'), original count: 47, sub-sample count: 1, sampled ids: [1377]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('easy', 'SprayBottle'), original count: 36, sub-sample count: 1, sampled ids: [1461]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('hard', 'SprayBottle'), original count: 67, sub-sample count: 1, sampled ids: [1458]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('easy', 'Television'), original count: 43, sub-sample count: 1, sampled ids: [1566]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('medium', 'Television'), original count: 66, sub-sample count: 1, sampled ids: [1618]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('hard', 'Television'), original count: 41, sub-sample count: 1, sampled ids: [1630]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('easy', 'Vase'), original count: 24, sub-sample count: 1, sampled ids: [1789]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('medium', 'Vase'), original count: 57, sub-sample count: 1, sampled ids: [1687]
INFO:root:File name: FloorPlan_Train6_2.json.gz, key: ('hard', 'Vase'), original count: 69, sub-sample count: 1, sampled ids: [1717]
INFO:root:Completed: FloorPlan_Train6_2.json.gz
INFO:root:Beginning on: FloorPlan_Train1_2.json.gz
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('hard', 'AlarmClock'), original count: 84, sub-sample count: 1, sampled ids: [104]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('medium', 'AlarmClock'), original count: 51, sub-sample count: 1, sampled ids: [81]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('easy', 'AlarmClock'), original count: 15, sub-sample count: 1, sampled ids: [46]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('medium', 'Apple'), original count: 63, sub-sample count: 1, sampled ids: [249]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('easy', 'Apple'), original count: 38, sub-sample count: 1, sampled ids: [271]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('hard', 'Apple'), original count: 49, sub-sample count: 1, sampled ids: [206]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('medium', 'BaseballBat'), original count: 92, sub-sample count: 1, sampled ids: [403]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('easy', 'BaseballBat'), original count: 42, sub-sample count: 1, sampled ids: [438]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('hard', 'BaseballBat'), original count: 16, sub-sample count: 1, sampled ids: [342]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('hard', 'BasketBall'), original count: 48, sub-sample count: 1, sampled ids: [581]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('easy', 'BasketBall'), original count: 49, sub-sample count: 1, sampled ids: [533]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('medium', 'BasketBall'), original count: 53, sub-sample count: 1, sampled ids: [559]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('medium', 'Bowl'), original count: 77, sub-sample count: 1, sampled ids: [722]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('hard', 'Bowl'), original count: 51, sub-sample count: 1, sampled ids: [720]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('easy', 'Bowl'), original count: 22, sub-sample count: 1, sampled ids: [625]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('medium', 'GarbageCan'), original count: 71, sub-sample count: 1, sampled ids: [816]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('hard', 'GarbageCan'), original count: 51, sub-sample count: 1, sampled ids: [813]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('easy', 'GarbageCan'), original count: 28, sub-sample count: 1, sampled ids: [786]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('easy', 'HousePlant'), original count: 21, sub-sample count: 1, sampled ids: [989]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('hard', 'HousePlant'), original count: 90, sub-sample count: 1, sampled ids: [1019]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('medium', 'HousePlant'), original count: 39, sub-sample count: 1, sampled ids: [950]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('easy', 'Laptop'), original count: 27, sub-sample count: 1, sampled ids: [1050]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('hard', 'Laptop'), original count: 67, sub-sample count: 1, sampled ids: [1079]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('medium', 'Laptop'), original count: 56, sub-sample count: 1, sampled ids: [1098]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('hard', 'Mug'), original count: 74, sub-sample count: 1, sampled ids: [1336]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('medium', 'Mug'), original count: 34, sub-sample count: 1, sampled ids: [1328]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('easy', 'Mug'), original count: 42, sub-sample count: 1, sampled ids: [1282]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('hard', 'SprayBottle'), original count: 58, sub-sample count: 1, sampled ids: [1395]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('medium', 'SprayBottle'), original count: 64, sub-sample count: 1, sampled ids: [1455]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('easy', 'SprayBottle'), original count: 28, sub-sample count: 1, sampled ids: [1465]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('medium', 'Television'), original count: 77, sub-sample count: 1, sampled ids: [1547]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('easy', 'Television'), original count: 11, sub-sample count: 1, sampled ids: [1507]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('hard', 'Television'), original count: 62, sub-sample count: 1, sampled ids: [1615]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('hard', 'Vase'), original count: 70, sub-sample count: 1, sampled ids: [1752]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('medium', 'Vase'), original count: 43, sub-sample count: 1, sampled ids: [1774]
INFO:root:File name: FloorPlan_Train1_2.json.gz, key: ('easy', 'Vase'), original count: 37, sub-sample count: 1, sampled ids: [1658]
INFO:root:Completed: FloorPlan_Train1_2.json.gz
INFO:root:Beginning on: FloorPlan_Train10_2.json.gz
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('easy', 'AlarmClock'), original count: 48, sub-sample count: 1, sampled ids: [75]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('medium', 'AlarmClock'), original count: 74, sub-sample count: 1, sampled ids: [73]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('hard', 'AlarmClock'), original count: 28, sub-sample count: 1, sampled ids: [68]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('hard', 'Apple'), original count: 95, sub-sample count: 1, sampled ids: [243]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('medium', 'Apple'), original count: 41, sub-sample count: 1, sampled ids: [261]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('easy', 'Apple'), original count: 14, sub-sample count: 1, sampled ids: [289]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('medium', 'BaseballBat'), original count: 64, sub-sample count: 1, sampled ids: [406]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('hard', 'BaseballBat'), original count: 54, sub-sample count: 1, sampled ids: [347]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('easy', 'BaseballBat'), original count: 32, sub-sample count: 1, sampled ids: [323]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('medium', 'BasketBall'), original count: 53, sub-sample count: 1, sampled ids: [513]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('hard', 'BasketBall'), original count: 57, sub-sample count: 1, sampled ids: [590]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('easy', 'BasketBall'), original count: 40, sub-sample count: 1, sampled ids: [570]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('medium', 'Bowl'), original count: 48, sub-sample count: 1, sampled ids: [616]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('easy', 'Bowl'), original count: 30, sub-sample count: 1, sampled ids: [746]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('hard', 'Bowl'), original count: 72, sub-sample count: 1, sampled ids: [728]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('medium', 'GarbageCan'), original count: 81, sub-sample count: 1, sampled ids: [793]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('hard', 'GarbageCan'), original count: 44, sub-sample count: 1, sampled ids: [889]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('easy', 'GarbageCan'), original count: 25, sub-sample count: 1, sampled ids: [881]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('medium', 'HousePlant'), original count: 64, sub-sample count: 1, sampled ids: [917]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('hard', 'HousePlant'), original count: 53, sub-sample count: 1, sampled ids: [934]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('easy', 'HousePlant'), original count: 33, sub-sample count: 1, sampled ids: [1005]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('hard', 'Laptop'), original count: 73, sub-sample count: 1, sampled ids: [1138]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('easy', 'Laptop'), original count: 32, sub-sample count: 1, sampled ids: [1102]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('medium', 'Laptop'), original count: 45, sub-sample count: 1, sampled ids: [1157]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('hard', 'Mug'), original count: 50, sub-sample count: 1, sampled ids: [1221]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('medium', 'Mug'), original count: 79, sub-sample count: 1, sampled ids: [1290]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('easy', 'Mug'), original count: 21, sub-sample count: 1, sampled ids: [1232]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('medium', 'SprayBottle'), original count: 72, sub-sample count: 1, sampled ids: [1492]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('hard', 'SprayBottle'), original count: 48, sub-sample count: 1, sampled ids: [1437]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('easy', 'SprayBottle'), original count: 30, sub-sample count: 1, sampled ids: [1480]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('medium', 'Television'), original count: 75, sub-sample count: 1, sampled ids: [1512]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('easy', 'Television'), original count: 20, sub-sample count: 1, sampled ids: [1529]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('hard', 'Television'), original count: 55, sub-sample count: 1, sampled ids: [1590]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('hard', 'Vase'), original count: 91, sub-sample count: 1, sampled ids: [1777]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('medium', 'Vase'), original count: 50, sub-sample count: 1, sampled ids: [1679]
INFO:root:File name: FloorPlan_Train10_2.json.gz, key: ('easy', 'Vase'), original count: 9, sub-sample count: 1, sampled ids: [1754]
INFO:root:Completed: FloorPlan_Train10_2.json.gz
INFO:root:Beginning on: FloorPlan_Train1_4.json.gz
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('medium', 'AlarmClock'), original count: 60, sub-sample count: 1, sampled ids: [75]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('hard', 'AlarmClock'), original count: 63, sub-sample count: 1, sampled ids: [62]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('easy', 'AlarmClock'), original count: 27, sub-sample count: 1, sampled ids: [82]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('medium', 'Apple'), original count: 86, sub-sample count: 1, sampled ids: [188]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('easy', 'Apple'), original count: 26, sub-sample count: 1, sampled ids: [181]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('hard', 'Apple'), original count: 38, sub-sample count: 1, sampled ids: [224]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('medium', 'BaseballBat'), original count: 45, sub-sample count: 1, sampled ids: [431]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('hard', 'BaseballBat'), original count: 62, sub-sample count: 1, sampled ids: [339]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('easy', 'BaseballBat'), original count: 43, sub-sample count: 1, sampled ids: [373]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('hard', 'BasketBall'), original count: 41, sub-sample count: 1, sampled ids: [563]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('medium', 'BasketBall'), original count: 66, sub-sample count: 1, sampled ids: [504]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('easy', 'BasketBall'), original count: 43, sub-sample count: 1, sampled ids: [484]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('medium', 'Bowl'), original count: 66, sub-sample count: 1, sampled ids: [723]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('hard', 'Bowl'), original count: 47, sub-sample count: 1, sampled ids: [742]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('easy', 'Bowl'), original count: 37, sub-sample count: 1, sampled ids: [668]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('medium', 'GarbageCan'), original count: 72, sub-sample count: 1, sampled ids: [819]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('hard', 'GarbageCan'), original count: 60, sub-sample count: 1, sampled ids: [816]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('easy', 'GarbageCan'), original count: 18, sub-sample count: 1, sampled ids: [778]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('hard', 'HousePlant'), original count: 67, sub-sample count: 1, sampled ids: [1043]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('medium', 'HousePlant'), original count: 45, sub-sample count: 1, sampled ids: [1000]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('easy', 'HousePlant'), original count: 38, sub-sample count: 1, sampled ids: [940]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('medium', 'Laptop'), original count: 70, sub-sample count: 1, sampled ids: [1072]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('easy', 'Laptop'), original count: 33, sub-sample count: 1, sampled ids: [1173]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('hard', 'Laptop'), original count: 47, sub-sample count: 1, sampled ids: [1080]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('hard', 'Mug'), original count: 99, sub-sample count: 1, sampled ids: [1334]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('medium', 'Mug'), original count: 33, sub-sample count: 1, sampled ids: [1222]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('easy', 'Mug'), original count: 18, sub-sample count: 1, sampled ids: [1315]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('medium', 'SprayBottle'), original count: 63, sub-sample count: 1, sampled ids: [1445]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('hard', 'SprayBottle'), original count: 67, sub-sample count: 1, sampled ids: [1386]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('easy', 'SprayBottle'), original count: 20, sub-sample count: 1, sampled ids: [1497]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('medium', 'Television'), original count: 71, sub-sample count: 1, sampled ids: [1597]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('easy', 'Television'), original count: 42, sub-sample count: 1, sampled ids: [1602]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('hard', 'Television'), original count: 37, sub-sample count: 1, sampled ids: [1519]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('hard', 'Vase'), original count: 92, sub-sample count: 1, sampled ids: [1697]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('medium', 'Vase'), original count: 43, sub-sample count: 1, sampled ids: [1759]
INFO:root:File name: FloorPlan_Train1_4.json.gz, key: ('easy', 'Vase'), original count: 15, sub-sample count: 1, sampled ids: [1670]
INFO:root:Completed: FloorPlan_Train1_4.json.gz
INFO:root:Finished: /home/dyung6/robustnav/datasets/robothor-objectnav/train/episodes
INFO:root:Running: /home/dyung6/robustnav/datasets/robothor-objectnav/val/episodes
INFO:root:Beginning on: FloorPlan_Val3_4.json.gz
WARNING:root:File name: FloorPlan_Val3_4.json.gz, key: ('easy', 'AlarmClock') has too few tasks: 1, sub-sample equal to 1
INFO:root:File name: FloorPlan_Val3_4.json.gz, key: ('easy', 'AlarmClock'), original count: 1, sub-sample count: 1, sampled ids: [0]
INFO:root:File name: FloorPlan_Val3_4.json.gz, key: ('medium', 'AlarmClock'), original count: 3, sub-sample count: 1, sampled ids: [1]
INFO:root:File name: FloorPlan_Val3_4.json.gz, key: ('hard', 'AlarmClock'), original count: 6, sub-sample count: 1, sampled ids: [3]
INFO:root:File name: FloorPlan_Val3_4.json.gz, key: ('medium', 'Apple'), original count: 5, sub-sample count: 1, sampled ids: [14]
WARNING:root:File name: FloorPlan_Val3_4.json.gz, key: ('easy', 'Apple') has too few tasks: 1, sub-sample equal to 1
INFO:root:File name: FloorPlan_Val3_4.json.gz, key: ('easy', 'Apple'), original count: 1, sub-sample count: 1, sampled ids: [11]
INFO:root:File name: FloorPlan_Val3_4.json.gz, key: ('hard', 'Apple'), original count: 4, sub-sample count: 1, sampled ids: [12]
INFO:root:File name: FloorPlan_Val3_4.json.gz, key: ('hard', 'BaseballBat'), original count: 6, sub-sample count: 1, sampled ids: [22]
INFO:root:File name: FloorPlan_Val3_4.json.gz, key: ('medium', 'BaseballBat'), original count: 3, sub-sample count: 1, sampled ids: [23]
WARNING:root:File name: FloorPlan_Val3_4.json.gz, key: ('easy', 'BaseballBat') has too few tasks: 1, sub-sample equal to 1
INFO:root:File name: FloorPlan_Val3_4.json.gz, key: ('easy', 'BaseballBat'), original count: 1, sub-sample count: 1, sampled ids: [24]
INFO:root:File name: FloorPlan_Val3_4.json.gz, key: ('medium', 'BasketBall'), original count: 4, sub-sample count: 1, sampled ids: [30]
INFO:root:File name: FloorPlan_Val3_4.json.gz, key: ('hard', 'BasketBall'), original count: 5, sub-sample count: 1, sampled ids: [32]
WARNING:root:File name: FloorPlan_Val3_4.json.gz, key: ('easy', 'BasketBall') has too few tasks: 1, sub-sample equal to 1
